farm_id,year,n_turb,capacity_kW,n_hours,wake_model,AEP_kWh,CF,WakeLoss,Volatility_kW,CV,P5_kW,P95_kW,RampFreq,low_hours,high_hours
97,2022,47,470000.0,8011,gaussian,1196789271.0,0.3179,0.1867,133223.9,0.8918,7308.7,433105.0,0.0407,0.2623,0.1064
97,2022,47,470000.0,8011,jensen,1141977749.4,0.3033,0.2240,130222.8,0.9135,6848.5,433105.0,0.0361,0.2747,0.0940
97,2022,47,470000.0,8011,curl,1186666970.4,0.3152,0.1936,132829.4,0.8967,7070.2,433105.0,0.0395,0.2646,0.1046
98,2022,48,480000.0,7319,gaussian,851265783.6,0.2423,0.1523,117671.5,1.0117,5131.5,413722.8,0.0268,0.3451,0.0570
98,2022,48,480000.0,7319,jensen,841398048.8,0.2395,0.1622,116803.4,1.0160,5223.4,409602.8,0.0262,0.3500,0.0560
98,2022,48,480000.0,7319,curl,850455371.7,0.2421,0.1531,117600.2,1.0121,5081.0,415201.2,0.0251,0.3446,0.0575
101,2022,47,470000.0,8260,gaussian,2393858254.1,0.6166,0.0396,155870.7,0.5378,20322.4,433105.0,0.0213,0.1040,0.4700
101,2022,47,470000.0,8260,jensen,2376000427.4,0.6120,0.0468,156737.5,0.5449,19143.0,433105.0,0.0214,0.1094,0.4638
101,2022,47,470000.0,8260,curl,2391184101.4,0.6159,0.0407,156169.2,0.5395,19840.5,433105.0,0.0213,0.1051,0.4690
103,2022,41,410000.0,7855,gaussian,1420081440.1,0.4409,0.1181,134570.8,0.7444,8030.9,377815.0,0.0318,0.1857,0.2276
103,2022,41,410000.0,7855,jensen,1420288447.2,0.4410,0.1180,135156.9,0.7475,7654.6,377815.0,0.0332,0.1883,0.2295
103,2022,41,410000.0,7855,curl,1426220981.6,0.4429,0.1143,135011.7,0.7436,7810.4,377815.0,0.0328,0.1852,0.2311
107,2022,39,390000.0,7248,gaussian,625822306.4,0.2214,0.1061,88441.0,1.0243,4212.9,288696.7,0.0127,0.3887,0.0379
107,2022,39,390000.0,7248,jensen,635265510.0,0.2247,0.0926,89808.5,1.0247,4224.9,294878.6,0.0127,0.3876,0.0392
107,2022,39,390000.0,7248,curl,631758994.3,0.2235,0.0976,89199.3,1.0234,4215.8,292435.3,0.0124,0.3866,0.0385
108,2022,38,380000.0,7422,gaussian,982967959.0,0.3485,0.0720,121832.5,0.9199,4961.4,350170.0,0.0571,0.2877,0.1672
108,2022,38,380000.0,7422,jensen,981973661.3,0.3482,0.0729,122097.8,0.9228,5000.5,350170.0,0.0582,0.2918,0.1680
108,2022,38,380000.0,7422,curl,983671742.7,0.3488,0.0713,121972.5,0.9203,4947.3,350170.0,0.0571,0.2891,0.1675
109,2022,38,380000.0,8063,gaussian,1116504818.4,0.3644,0.0879,118026.3,0.8523,6624.5,350170.0,0.0366,0.2307,0.1626
109,2022,38,380000.0,8063,jensen,1101107104.3,0.3594,0.1004,117601.3,0.8612,6172.4,350170.0,0.0375,0.2401,0.1576
109,2022,38,380000.0,8063,curl,1112073188.3,0.3630,0.0915,117948.2,0.8552,6408.8,350170.0,0.0367,0.2322,0.1609
111,2022,36,360000.0,7953,gaussian,1036897744.5,0.3622,0.1189,100811.2,0.7732,6839.0,331716.7,0.0308,0.2023,0.0996
111,2022,36,360000.0,7953,jensen,1044322357.4,0.3648,0.1125,101537.7,0.7733,6771.0,331740.0,0.0292,0.2052,0.1018
111,2022,36,360000.0,7953,curl,1044147442.9,0.3647,0.1127,101279.3,0.7714,6869.3,331740.0,0.0303,0.2022,0.1016
112,2022,36,360000.0,7379,gaussian,654995602.9,0.2466,0.0340,88269.3,0.9944,4156.7,296978.0,0.0144,0.3475,0.0491
112,2022,36,360000.0,7379,jensen,654675156.6,0.2464,0.0345,88630.1,0.9990,3888.3,297367.9,0.0144,0.3521,0.0493
112,2022,36,360000.0,7379,curl,655125447.9,0.2466,0.0338,88419.3,0.9959,3996.8,297104.9,0.0142,0.3484,0.0493
115,2022,35,350000.0,7400,gaussian,608659906.8,0.2350,0.1351,81803.3,0.9946,4424.0,274764.1,0.0150,0.3492,0.0389
115,2022,35,350000.0,7400,jensen,608197517.5,0.2348,0.1358,82419.1,1.0028,4309.4,276781.3,0.0147,0.3549,0.0396
115,2022,35,350000.0,7400,curl,611046740.5,0.2359,0.1317,82328.3,0.9970,4352.2,276783.3,0.0153,0.3495,0.0399
118,2022,32,320000.0,8093,gaussian,970215955.9,0.3746,0.0876,98791.1,0.8241,6592.7,294880.0,0.0412,0.2211,0.1614
118,2022,32,320000.0,8093,jensen,966302288.7,0.3731,0.0913,99049.2,0.8296,6580.4,294880.0,0.0413,0.2283,0.1617
118,2022,32,320000.0,8093,curl,970570474.3,0.3748,0.0873,98940.6,0.8250,6595.0,294880.0,0.0407,0.2219,0.1613
119,2022,22,220000.0,7844,gaussian,669002259.9,0.3877,0.1134,68431.2,0.8024,4342.7,202730.0,0.0275,0.2135,0.1638
119,2022,22,220000.0,7844,jensen,654299075.3,0.3792,0.1329,67914.2,0.8142,4059.0,202730.0,0.0256,0.2220,0.1546
119,2022,22,220000.0,7844,curl,666132160.4,0.3860,0.1172,68440.6,0.8059,4216.1,202730.0,0.0272,0.2151,0.1628
120,2022,32,320000.0,7924,gaussian,793300438.7,0.3129,0.1152,80528.8,0.8044,6905.8,287917.4,0.0299,0.2155,0.0680
120,2022,32,320000.0,7924,jensen,776090131.8,0.3061,0.1344,79803.7,0.8148,6610.2,285245.6,0.0307,0.2244,0.0642
120,2022,32,320000.0,7924,curl,790305690.9,0.3117,0.1185,80408.2,0.8062,6786.4,288203.9,0.0294,0.2161,0.0673
124,2022,29,290000.0,8218,gaussian,1374285513.6,0.5767,0.0660,98291.3,0.5878,9816.7,267235.0,0.0221,0.1218,0.4098
124,2022,29,290000.0,8218,jensen,1357870497.4,0.5698,0.0771,98403.2,0.5955,9333.8,267235.0,0.0215,0.1259,0.3996
124,2022,29,290000.0,8218,curl,1371664406.0,0.5756,0.0678,98388.3,0.5895,9754.5,267235.0,0.0219,0.1235,0.4072
126,2022,25,250000.0,7646,gaussian,564856676.7,0.2955,0.1133,68967.7,0.9336,3346.7,229287.3,0.0171,0.2949,0.0850
126,2022,25,250000.0,7646,jensen,573279918.5,0.2999,0.1001,70054.2,0.9343,3244.8,230066.9,0.0177,0.2965,0.0902
126,2022,25,250000.0,7646,curl,570714783.2,0.2986,0.1041,69590.5,0.9323,3264.8,229805.6,0.0175,0.2927,0.0888
130,2022,26,260000.0,7238,gaussian,383737457.2,0.2039,0.0888,54269.4,1.0236,2733.4,176765.0,0.0127,0.3956,0.0276
130,2022,26,260000.0,7238,jensen,387944582.9,0.2061,0.0788,55078.9,1.0276,2659.0,179387.5,0.0129,0.3978,0.0293
130,2022,26,260000.0,7238,curl,386452555.0,0.2054,0.0824,54712.4,1.0247,2629.3,178564.2,0.0130,0.3942,0.0280
131,2022,25,250000.0,7532,gaussian,633068563.1,0.3362,0.1139,75385.5,0.8969,3757.0,230375.0,0.0579,0.2770,0.1341
131,2022,25,250000.0,7532,jensen,619970395.2,0.3292,0.1322,75018.6,0.9114,3602.2,230375.0,0.0564,0.2847,0.1306
131,2022,25,250000.0,7532,curl,629575463.8,0.3343,0.1188,75275.9,0.9006,3698.3,230375.0,0.0548,0.2792,0.1328
133,2022,17,170000.0,7263,gaussian,295434909.0,0.2393,0.0765,40583.8,0.9977,1749.5,137242.2,0.0103,0.3591,0.0468
133,2022,17,170000.0,7263,jensen,295893413.0,0.2396,0.0750,40831.2,1.0022,1674.6,137898.1,0.0114,0.3632,0.0476
133,2022,17,170000.0,7263,curl,296008692.0,0.2397,0.0747,40733.0,0.9994,1650.9,137931.6,0.0112,0.3600,0.0471
135,2022,23,230000.0,6909,gaussian,424441089.1,0.2671,0.1397,65149.9,1.0605,2113.6,211841.5,0.0431,0.3791,0.0939
135,2022,23,230000.0,6909,jensen,399185520.1,0.2512,0.1909,63236.1,1.0945,2044.7,210812.4,0.0369,0.4045,0.0805
135,2022,23,230000.0,6909,curl,418258013.3,0.2632,0.1522,64772.0,1.0699,2021.4,211801.3,0.0411,0.3841,0.0913
139,2022,20,200000.0,7503,gaussian,535029028.6,0.3565,0.1051,66604.0,0.9340,2449.4,184300.0,0.0589,0.3032,0.1913
139,2022,20,200000.0,7503,jensen,520030528.6,0.3465,0.1302,66219.4,0.9554,2355.7,184300.0,0.0599,0.3159,0.1831
139,2022,20,200000.0,7503,curl,530961465.0,0.3538,0.1119,66526.6,0.9401,2345.3,184300.0,0.0563,0.3060,0.1902
141,2022,18,180000.0,7379,gaussian,324770167.5,0.2445,0.0420,43862.5,0.9966,2225.6,148044.2,0.0145,0.3488,0.0481
141,2022,18,180000.0,7379,jensen,322733331.9,0.2430,0.0481,43984.2,1.0057,2204.3,148204.1,0.0145,0.3570,0.0481
141,2022,18,180000.0,7379,curl,324284330.5,0.2441,0.0435,43911.2,0.9992,2184.5,148238.5,0.0144,0.3514,0.0481
143,2022,8,80000.0,7415,gaussian,180494123.2,0.3043,0.0053,22447.6,0.9222,1122.6,73720.0,0.0190,0.3044,0.0920
143,2022,8,80000.0,7415,jensen,179743433.0,0.3030,0.0095,22501.5,0.9283,1064.2,73720.0,0.0194,0.3095,0.0920
143,2022,8,80000.0,7415,curl,180248477.8,0.3039,0.0067,22464.5,0.9241,1074.9,73720.0,0.0187,0.3055,0.0920
147,2022,12,120000.0,7543,gaussian,285801191.7,0.3157,0.0445,35711.6,0.9425,2096.3,110580.0,0.0618,0.2921,0.1305
147,2022,12,120000.0,7543,jensen,280965691.7,0.3104,0.0607,35630.9,0.9566,1962.5,110580.0,0.0622,0.3033,0.1278
147,2022,12,120000.0,7543,curl,284351568.9,0.3141,0.0494,35684.9,0.9466,2038.3,110580.0,0.0610,0.2950,0.1299
159,2022,7,70000.0,7477,gaussian,141267368.2,0.2699,0.0374,18187.1,0.9626,989.9,62956.3,0.0161,0.3259,0.0658
159,2022,7,70000.0,7477,jensen,136469996.2,0.2607,0.0700,17793.1,0.9749,951.4,59988.9,0.0165,0.3425,0.0559
159,2022,7,70000.0,7477,curl,140038961.8,0.2676,0.0457,18119.8,0.9675,953.8,62830.7,0.0161,0.3298,0.0638
165,2022,4,40000.0,7401,gaussian,84898183.7,0.2868,0.0635,11209.4,0.9772,647.4,36860.0,0.0488,0.3151,0.1015
165,2022,4,40000.0,7401,jensen,82294913.4,0.2780,0.0922,11059.0,0.9946,631.7,36860.0,0.0491,0.3279,0.0951
165,2022,4,40000.0,7401,curl,84092885.0,0.2841,0.0724,11167.0,0.9828,642.7,36860.0,0.0476,0.3190,0.0999
166,2022,4,40000.0,7366,gaussian,118501801.7,0.4022,0.0236,13452.4,0.8362,710.0,36860.0,0.0657,0.2444,0.2232
166,2022,4,40000.0,7366,jensen,118122776.9,0.4009,0.0267,13446.6,0.8385,703.2,36860.0,0.0667,0.2452,0.2226
166,2022,4,40000.0,7366,curl,118352650.3,0.4017,0.0248,13453.8,0.8373,703.4,36860.0,0.0669,0.2450,0.2231
1,2023,588,5880000.0,7738,gaussian,17486466064.7,0.3843,0.1275,1950126.0,0.8630,84373.0,5418420.0,0.0452,0.2548,0.2015
1,2023,588,5880000.0,7738,jensen,17413309900.6,0.3827,0.1311,1952500.1,0.8676,85096.0,5418420.0,0.0454,0.2610,0.2016
1,2023,588,5880000.0,7738,curl,17568281908.0,0.3861,0.1234,1954425.3,0.8608,84882.8,5418420.0,0.0460,0.2539,0.2037
3,2023,440,4400000.0,7800,gaussian,12912420847.2,0.3762,0.1441,1431779.4,0.8649,59643.4,4054600.0,0.0447,0.2467,0.1876
3,2023,440,4400000.0,7800,jensen,12721373403.5,0.3707,0.1568,1433657.7,0.8790,58927.8,4054600.0,0.0437,0.2594,0.1833
3,2023,440,4400000.0,7800,curl,12954957346.4,0.3775,0.1413,1435355.5,0.8642,59890.4,4054600.0,0.0433,0.2472,0.1894
4,2023,362,3620000.0,7941,gaussian,9666971697.1,0.3363,0.2057,1042106.4,0.8560,48924.0,3335792.2,0.0181,0.2344,0.1141
4,2023,362,3620000.0,7941,jensen,9606632311.1,0.3342,0.2106,1044676.5,0.8635,50949.3,3335801.4,0.0156,0.2384,0.1167
4,2023,362,3620000.0,7941,curl,9762573062.3,0.3396,0.1978,1047702.4,0.8522,49859.7,3335830.0,0.0170,0.2316,0.1166
6,2023,239,2390000.0,7526,gaussian,6481047385.7,0.3603,0.1048,771682.5,0.8961,34112.9,2202385.0,0.0441,0.2596,0.1844
6,2023,239,2390000.0,7526,jensen,6486128874.8,0.3606,0.1041,774170.8,0.8983,34796.9,2202385.0,0.0448,0.2651,0.1859
6,2023,239,2390000.0,7526,curl,6511641764.5,0.3620,0.1006,773516.3,0.8940,34352.1,2202385.0,0.0441,0.2594,0.1858
8,2023,204,2040000.0,8015,gaussian,6524192585.4,0.3990,0.1325,636079.5,0.7814,39931.0,1879860.0,0.0203,0.1993,0.1714
8,2023,204,2040000.0,8015,jensen,6512637372.4,0.3983,0.1340,637751.6,0.7849,40948.8,1879860.0,0.0198,0.2004,0.1707
8,2023,204,2040000.0,8015,curl,6561649419.9,0.4013,0.1275,638278.0,0.7797,40497.4,1879860.0,0.0201,0.1979,0.1742
12,2023,244,2440000.0,7880,gaussian,7195127075.8,0.3742,0.1466,771794.0,0.8453,39318.5,2248460.0,0.0214,0.2385,0.1718
12,2023,244,2440000.0,7880,jensen,7301304824.1,0.3797,0.1340,777642.9,0.8393,40962.8,2248460.0,0.0226,0.2381,0.1765
12,2023,244,2440000.0,7880,curl,7283776594.1,0.3788,0.1361,776173.9,0.8397,40558.2,2248460.0,0.0214,0.2353,0.1761
14,2023,142,1420000.0,7411,gaussian,4068373246.1,0.3866,0.1129,467649.9,0.8519,21026.9,1308530.0,0.0553,0.2552,0.1950
14,2023,142,1420000.0,7411,jensen,4039474758.7,0.3838,0.1192,466539.8,0.8559,21023.7,1308530.0,0.0545,0.2581,0.1904
14,2023,142,1420000.0,7411,curl,4078137395.9,0.3875,0.1108,468459.8,0.8513,20952.9,1308530.0,0.0553,0.2549,0.1967
19,2023,171,1710000.0,7675,gaussian,4446440597.8,0.3388,0.1475,537123.5,0.9271,21377.4,1575765.0,0.0392,0.2937,0.1528
19,2023,171,1710000.0,7675,jensen,4385031144.8,0.3341,0.1593,534390.4,0.9353,21495.4,1575765.0,0.0364,0.3006,0.1462
19,2023,171,1710000.0,7675,curl,4454464318.4,0.3394,0.1460,537809.4,0.9266,21095.1,1575765.0,0.0374,0.2934,0.1528
21,2023,162,1620000.0,7757,gaussian,5795241014.5,0.4612,0.0815,575664.4,0.7705,24483.1,1492830.0,0.0327,0.2215,0.2999
21,2023,162,1620000.0,7757,jensen,5815003966.8,0.4627,0.0784,578552.7,0.7718,24410.8,1492830.0,0.0322,0.2266,0.3051
21,2023,162,1620000.0,7757,curl,5822424973.6,0.4633,0.0772,576704.4,0.7683,24632.7,1492830.0,0.0326,0.2219,0.3039
24,2023,156,1560000.0,7782,gaussian,3518618563.4,0.2898,0.2026,447082.8,0.9888,16545.7,1437444.5,0.0305,0.3177,0.1058
24,2023,156,1560000.0,7782,jensen,3440762904.4,0.2834,0.2203,444053.6,1.0043,16466.8,1437338.2,0.0284,0.3272,0.1025
24,2023,156,1560000.0,7782,curl,3526512671.5,0.2905,0.2008,448253.1,0.9892,16281.6,1437534.7,0.0306,0.3178,0.1073
28,2023,134,1340000.0,7872,gaussian,4325964346.4,0.4101,0.1110,447342.8,0.8140,20999.4,1234810.0,0.0506,0.2303,0.2177
28,2023,134,1340000.0,7872,jensen,4269489708.5,0.4047,0.1227,450235.5,0.8301,20195.2,1234810.0,0.0504,0.2423,0.2171
28,2023,134,1340000.0,7872,curl,4329772635.8,0.4105,0.1103,448512.0,0.8154,20405.7,1234810.0,0.0487,0.2309,0.2201
32,2023,128,1280000.0,7953,gaussian,3240120853.5,0.3183,0.1448,349210.0,0.8571,20156.2,1179204.3,0.0214,0.2420,0.0930
32,2023,128,1280000.0,7953,jensen,3236395057.4,0.3179,0.1458,352148.7,0.8654,20112.3,1179470.7,0.0220,0.2492,0.0942
32,2023,128,1280000.0,7953,curl,3260024197.9,0.3202,0.1395,351199.9,0.8568,20164.2,1179520.0,0.0210,0.2412,0.0951
34,2023,125,1250000.0,8070,gaussian,5990816623.3,0.5939,0.0818,433079.8,0.5834,29331.0,1151875.0,0.0213,0.1342,0.4501
34,2023,125,1250000.0,8070,jensen,5949038852.8,0.5897,0.0882,433605.9,0.5882,27841.8,1151875.0,0.0206,0.1359,0.4423
34,2023,125,1250000.0,8070,curl,5997407023.8,0.5945,0.0808,433340.7,0.5831,29224.7,1151875.0,0.0209,0.1336,0.4514
35,2023,97,970000.0,8008,gaussian,2939478125.9,0.3784,0.1355,295162.5,0.8041,19869.9,893855.0,0.0229,0.2133,0.1546
35,2023,97,970000.0,8008,jensen,2884796677.9,0.3714,0.1516,293463.0,0.8146,18155.4,893855.0,0.0220,0.2268,0.1440
35,2023,97,970000.0,8008,curl,2941591450.8,0.3787,0.1349,295664.8,0.8049,19596.8,893855.0,0.0221,0.2153,0.1558
37,2023,113,1130000.0,7830,gaussian,2535393571.6,0.2866,0.1291,307752.7,0.9504,17687.7,1039411.1,0.0308,0.2849,0.0866
37,2023,113,1130000.0,7830,jensen,2493362937.4,0.2818,0.1435,305422.7,0.9591,17667.5,1035759.9,0.0298,0.2928,0.0820
37,2023,113,1130000.0,7830,curl,2530678363.7,0.2860,0.1307,307765.7,0.9522,17813.9,1040099.7,0.0294,0.2862,0.0862
38,2023,115,1150000.0,7989,gaussian,3589571133.8,0.3907,0.1426,371230.0,0.8262,19922.4,1059725.0,0.0371,0.2243,0.1889
38,2023,115,1150000.0,7989,jensen,3528568068.4,0.3841,0.1572,370457.9,0.8388,19139.5,1059725.0,0.0344,0.2365,0.1850
38,2023,115,1150000.0,7989,curl,3590865679.7,0.3908,0.1423,371993.9,0.8276,19609.9,1059725.0,0.0367,0.2266,0.1906
39,2023,73,730000.0,7084,gaussian,2437412177.1,0.4713,0.0708,266816.4,0.7755,8400.1,672695.0,0.0363,0.2319,0.3329
39,2023,73,730000.0,7084,jensen,2425376154.8,0.4690,0.0754,267131.4,0.7802,8605.7,672695.0,0.0368,0.2367,0.3319
39,2023,73,730000.0,7084,curl,2437850726.3,0.4714,0.0706,267060.7,0.7760,8338.4,672695.0,0.0364,0.2326,0.3341
41,2023,88,880000.0,7738,gaussian,2930724810.9,0.4304,0.0890,298731.7,0.7887,13503.7,810920.0,0.0367,0.2202,0.2468
41,2023,88,880000.0,7738,jensen,2927412492.6,0.4299,0.0900,300919.1,0.7954,12852.6,810920.0,0.0396,0.2277,0.2503
41,2023,88,880000.0,7738,curl,2940965023.5,0.4319,0.0858,299596.2,0.7883,13004.2,810920.0,0.0353,0.2200,0.2493
42,2023,107,1070000.0,7586,gaussian,4935954188.1,0.6081,0.0283,381390.5,0.5862,23224.8,986005.0,0.0294,0.1454,0.5017
42,2023,107,1070000.0,7586,jensen,4958256967.1,0.6108,0.0239,381012.5,0.5829,23420.1,986005.0,0.0307,0.1443,0.5049
42,2023,107,1070000.0,7586,curl,4949036485.5,0.6097,0.0257,381142.3,0.5842,23346.4,986005.0,0.0298,0.1446,0.5038
44,2023,108,1080000.0,7608,gaussian,3167864220.0,0.3855,0.0938,352711.0,0.8471,15737.1,995220.0,0.0561,0.2355,0.1981
44,2023,108,1080000.0,7608,jensen,3124468490.5,0.3803,0.1062,352373.7,0.8580,15163.8,995220.0,0.0551,0.2437,0.1937
44,2023,108,1080000.0,7608,curl,3164939135.0,0.3852,0.0946,353104.1,0.8488,15373.4,995220.0,0.0560,0.2370,0.1981
45,2023,105,1050000.0,8070,gaussian,4961204524.2,0.5855,0.0948,365797.9,0.5950,21659.7,967575.0,0.0193,0.1398,0.4380
45,2023,105,1050000.0,8070,jensen,4876875788.4,0.5755,0.1101,365455.5,0.6047,20905.7,967575.0,0.0182,0.1456,0.4214
45,2023,105,1050000.0,8070,curl,4961001627.2,0.5855,0.0948,366033.0,0.5954,21726.4,967575.0,0.0193,0.1399,0.4387
46,2023,105,1050000.0,8166,gaussian,5313762477.6,0.6197,0.0537,353351.2,0.5430,33587.1,967575.0,0.0185,0.1111,0.4825
46,2023,105,1050000.0,8166,jensen,5306677462.2,0.6189,0.0549,353515.9,0.5440,33247.1,967575.0,0.0186,0.1122,0.4789
46,2023,105,1050000.0,8166,curl,5323735802.2,0.6209,0.0519,353407.7,0.5421,33285.8,967575.0,0.0186,0.1109,0.4832
47,2023,104,1040000.0,7774,gaussian,3005084673.7,0.3717,0.1155,315930.9,0.8173,18135.1,958360.0,0.0351,0.2211,0.1478
47,2023,104,1040000.0,7774,jensen,3031475758.5,0.3750,0.1077,317910.2,0.8153,18751.9,958360.0,0.0354,0.2200,0.1520
47,2023,104,1040000.0,7774,curl,3028011836.6,0.3745,0.1087,317299.2,0.8146,18772.0,958360.0,0.0338,0.2194,0.1517
50,2023,100,1000000.0,7648,gaussian,2708725471.0,0.3542,0.1137,322611.3,0.9109,11138.4,921500.0,0.0463,0.2884,0.1715
50,2023,100,1000000.0,7648,jensen,2697003525.3,0.3526,0.1175,323684.8,0.9179,11218.3,921500.0,0.0455,0.2917,0.1722
50,2023,100,1000000.0,7648,curl,2715474613.0,0.3551,0.1115,323306.3,0.9106,11127.8,921500.0,0.0456,0.2882,0.1732
52,2023,80,800000.0,8073,gaussian,3549063091.3,0.5495,0.0853,272403.7,0.6196,21368.9,737200.0,0.0207,0.1315,0.3668
52,2023,80,800000.0,8073,jensen,3496552766.5,0.5414,0.0989,272211.8,0.6285,20180.1,737200.0,0.0193,0.1360,0.3558
52,2023,80,800000.0,8073,curl,3544529051.7,0.5488,0.0865,272766.5,0.6213,20910.8,737200.0,0.0208,0.1319,0.3674
56,2023,9,90000.0,7224,gaussian,232920523.1,0.3583,0.0687,29489.4,0.9146,1338.8,82935.0,0.0240,0.2950,0.1773
56,2023,9,90000.0,7224,jensen,229351726.5,0.3528,0.0830,29263.2,0.9217,1336.7,82935.0,0.0210,0.2991,0.1717
56,2023,9,90000.0,7224,curl,231997227.6,0.3568,0.0724,29452.6,0.9171,1332.0,82935.0,0.0227,0.2957,0.1759
57,2023,79,790000.0,7756,gaussian,815971960.2,0.1332,0.4587,102729.4,0.9765,6698.7,320509.2,0.0054,0.5009,0.0008
57,2023,79,790000.0,7756,jensen,726270070.6,0.1185,0.5182,91276.9,0.9748,6382.3,285294.5,0.0043,0.5425,0.0004
57,2023,79,790000.0,7756,curl,807784071.9,0.1318,0.4641,102110.8,0.9804,6394.7,316393.6,0.0049,0.5039,0.0008
62,2023,35,350000.0,7233,gaussian,1144230929.6,0.4520,0.0609,124569.3,0.7874,5359.2,322525.0,0.0312,0.2151,0.2992
62,2023,35,350000.0,7233,jensen,1147671804.5,0.4533,0.0581,124686.9,0.7858,5357.8,322525.0,0.0310,0.2144,0.3011
62,2023,35,350000.0,7233,curl,1146853587.2,0.4530,0.0588,124695.9,0.7864,5379.8,322525.0,0.0306,0.2146,0.3015
63,2023,75,750000.0,7744,gaussian,1939235812.3,0.3339,0.1609,230818.3,0.9217,9191.4,691125.0,0.0644,0.2772,0.1440
63,2023,75,750000.0,7744,jensen,1911032982.4,0.3290,0.1731,229555.3,0.9302,9044.1,691125.0,0.0598,0.2833,0.1400
63,2023,75,750000.0,7744,curl,1942096078.0,0.3344,0.1596,230987.4,0.9210,9082.9,691125.0,0.0617,0.2765,0.1449
64,2023,75,750000.0,7366,gaussian,1001764998.8,0.1813,0.1055,123390.1,0.9073,9326.5,390437.3,0.0168,0.3773,0.0048
64,2023,75,750000.0,7366,jensen,995087395.9,0.1801,0.1115,123642.0,0.9152,9503.4,390085.8,0.0168,0.3813,0.0048
64,2023,75,750000.0,7366,curl,1002746212.8,0.1815,0.1047,123776.6,0.9092,9300.2,391649.9,0.0170,0.3781,0.0048
66,2023,74,740000.0,7794,gaussian,1833956804.6,0.3180,0.1653,221074.0,0.9395,9637.5,681910.0,0.0599,0.2883,0.1252
66,2023,74,740000.0,7794,jensen,1688179322.0,0.2927,0.2316,216271.6,0.9985,8735.3,681910.0,0.0599,0.3308,0.1114
66,2023,74,740000.0,7794,curl,1810718151.5,0.3139,0.1759,220542.7,0.9493,9378.4,681910.0,0.0585,0.2946,0.1239
70,2023,70,700000.0,7460,gaussian,1697901841.4,0.3251,0.1443,216378.3,0.9507,9064.8,645050.0,0.0398,0.2953,0.1457
70,2023,70,700000.0,7460,jensen,1685210794.5,0.3227,0.1507,216030.1,0.9563,9010.1,645050.0,0.0401,0.2999,0.1438
70,2023,70,700000.0,7460,curl,1702811702.4,0.3261,0.1419,216829.0,0.9499,8961.3,645050.0,0.0397,0.2952,0.1466
71,2023,69,690000.0,6772,gaussian,2440721087.7,0.5223,0.0759,251139.8,0.6968,9824.1,635835.0,0.0207,0.2022,0.3799
71,2023,69,690000.0,6772,jensen,2438031848.8,0.5218,0.0769,251011.2,0.6972,9608.2,635835.0,0.0205,0.2017,0.3779
71,2023,69,690000.0,6772,curl,2446942081.2,0.5237,0.0736,251339.7,0.6956,9758.5,635835.0,0.0207,0.2014,0.3830
72,2023,68,680000.0,8008,gaussian,2069167593.6,0.3800,0.1319,207707.3,0.8039,13277.5,626620.0,0.0242,0.2119,0.1558
72,2023,68,680000.0,8008,jensen,2040762116.5,0.3748,0.1439,206629.8,0.8108,13188.7,626620.0,0.0246,0.2184,0.1505
72,2023,68,680000.0,8008,curl,2071987342.2,0.3805,0.1308,208055.6,0.8041,13247.2,626620.0,0.0236,0.2127,0.1571
74,2023,62,620000.0,7834,gaussian,2154169527.2,0.4435,0.0728,215868.7,0.7850,9048.1,571330.0,0.0355,0.2124,0.2691
74,2023,62,620000.0,7834,jensen,2144698748.1,0.4416,0.0769,217630.2,0.7949,8282.4,571330.0,0.0363,0.2259,0.2706
74,2023,62,620000.0,7834,curl,2157288327.7,0.4442,0.0715,216464.6,0.7861,8713.6,571330.0,0.0351,0.2139,0.2710
76,2023,61,610000.0,7517,gaussian,1625741145.0,0.3545,0.0641,192238.6,0.8889,9961.4,562115.0,0.0600,0.2587,0.1616
76,2023,61,610000.0,7517,jensen,1592202301.0,0.3472,0.0834,192261.6,0.9077,9332.2,562115.0,0.0612,0.2743,0.1586
76,2023,61,610000.0,7517,curl,1618397644.2,0.3529,0.0684,192424.9,0.8938,9462.5,562115.0,0.0615,0.2623,0.1620
78,2023,60,600000.0,7416,gaussian,1566806578.9,0.3521,0.1348,189883.7,0.8988,7220.3,552900.0,0.0623,0.2820,0.1575
78,2023,60,600000.0,7416,jensen,1553173756.0,0.3491,0.1423,190148.5,0.9079,6902.9,552900.0,0.0611,0.2878,0.1575
78,2023,60,600000.0,7416,curl,1570073208.5,0.3529,0.1330,190393.0,0.8993,7088.5,552900.0,0.0622,0.2811,0.1605
79,2023,41,410000.0,7587,gaussian,1164311644.4,0.3743,0.0765,133908.6,0.8726,6244.6,377815.0,0.0618,0.2565,0.1914
79,2023,41,410000.0,7587,jensen,1158713606.1,0.3725,0.0810,134261.6,0.8791,6530.2,377815.0,0.0601,0.2626,0.1923
79,2023,41,410000.0,7587,curl,1164103225.2,0.3742,0.0767,134047.5,0.8736,6307.8,377815.0,0.0604,0.2583,0.1920
81,2023,59,590000.0,7983,gaussian,2517135222.6,0.5344,0.0919,202049.7,0.6408,13609.7,543685.0,0.0214,0.1464,0.3502
81,2023,59,590000.0,7983,jensen,2481861898.3,0.5269,0.1046,202033.1,0.6498,12654.0,543685.0,0.0218,0.1517,0.3406
81,2023,59,590000.0,7983,curl,2513105690.8,0.5336,0.0934,202310.8,0.6426,13363.6,543685.0,0.0215,0.1478,0.3509
